Date,User,Tweet
2022-12-31 15:49:10+00:00,scrollymctrolly,@SHOPGod2 Great way to teach your kids this truth is put animal population collapse numbers from fossil fuel global warming in their animal picture books!
2022-12-31 15:49:02+00:00,Fred_Krull,"@darkestflameboy Would suggest it’s still at full boil, going full steam ahead into the New Year. Likely contributing to Global Warming."
2022-12-31 15:47:49+00:00,platybarman,"@MatthewAzrieli @pmarca I must say, “Khan slowed global warming” is a new one.

Like I’m not gonna dispute that but holy shit lol."
2022-12-31 15:47:31+00:00,Sandra_9959,@jsolomonReports Hum … I thought they were worried about global warming.
2022-12-31 15:47:19+00:00,MarielaBBastid1,"@YBMG12 @UTDmaza @Cobratate Global warming???
Have you seen the news?"
2022-12-31 15:45:32+00:00,DmatteoRich,"@GroovyLando @elonmusk @GretaThunberg There is no man-made global warming.
Other than that, you should be good"
2022-12-31 15:45:10+00:00,FreelanceLives,"@TheDarkFox101 People don't understand anything about Andrew &amp; Tristan going to jail.

Don't worry this is what the fucking matrix wants us to worry about them and miss waths coming...

They have something big planned with global warming Stay alert and don't worry."
2022-12-31 15:44:56+00:00,Bobbob13432527,@RNCResearch Is that place not under water yet? What about global warming and the great floods coming
2022-12-31 15:44:20+00:00,realJoeBoyd,@fasc1nate I fear global warming will be doing worse than that over the coming years.
2022-12-31 15:42:53+00:00,marggie1954,"@neiltyson I didn't like science in school. Because the teachers were boring. I love science now. Love reading about things. But I have to say, some are things bs. Like global warming"
2022-12-31 15:42:36+00:00,canto80,"The #Newyear and new year - new opportunity things are huge bullshit. Today's Saturday, tomorrow's Sunday and nothing more. There won't be  better or worse from having to write a new date. Everything goes on as before. e.g.: globál warming, globalism, wars..."
2022-12-31 15:41:54+00:00,mrutyun29845302,"@ArgusNews_in Firework should not be used because it is harmful for our environment and increases the level of carbon dioxide which leads to global warming.
                 Wish You
                     All a    
            Happy New Year"
2022-12-31 15:40:44+00:00,MKEMarionW,@wiz_political @ScottWalker @RebeccaforReal @BradSchimel Matt was great… tightened up land sale processes and got Tia Nelson to resign from DNR. She was running her department on a crusade against global warming.
2022-12-31 15:40:12+00:00,SDLangager,@ZssBecker Global warming i remember that hoax 😂
2022-12-31 15:40:11+00:00,KFosterStomberg,"[wandering through 60° dense fog on NYE, completely detached from my surroundings] so much for global warming"
2022-12-31 15:38:45+00:00,Mrwik28,@WesleyHuntTX global warming is a hoax. If it was real we would not have China the most polluted country building our products with coal plants and child labor
2022-12-31 15:38:32+00:00,BrianKrzyzaniak,@fissestore BUT isn't global warming coming SOON ?
2022-12-31 15:37:40+00:00,ThyrsusBrewing,@AdamKinzinger Lmao. Just like “global warming” or whatever fear mongering term you clowns are using these days to perpetually fool people
2022-12-31 15:37:25+00:00,BravelyQuote,"""The vestals' rites purify the crystals, warding the world from natural disaster."""
2022-12-31 15:37:25+00:00,Godsspear011,@LindaPlush @ufoefighter007 Anthropogenic Global Warming is political propaganda and corporate pseudoscience. There is not a shred of empirical evidence that climate is behaving in any manner outside of natural parameters established by hundreds of thousands of years of geological records.
2022-12-31 15:37:15+00:00,AdamDav86536120,"@RepThomasMassie Ban Stratospheric Aerosol Injections! They claim to be fighting global warming, but we're being poisoned! How can Congress allow this to happen?!"
2022-12-31 15:36:56+00:00,2022Bum,@RuskampSteve @PeterDClack They also blame recurring flooding issues in Houston on Global Warming.  Uh.  Houston was built on a swamp.  The land around Houston was marsh and coastal prairie land that held runoff rain water.  Guess what happens when you pot concrete over all of that acreage?
2022-12-31 15:36:47+00:00,BedlamAndBones,Here’s a disturbing thought: the senator who used a snowball to prove that global warming is a hoax and the one who believes rocks falling into the ocean are the cause for rising sea levels are TWO DIFFERENT GUYS.
2022-12-31 15:36:31+00:00,VictorPerez37,@JustAKidd55 Global warming?
2022-12-31 15:36:07+00:00,Twiggy2755,"@ProudPatriotSSG If they do, normally with an agenda to push global warming, abortion,victimhood &amp;steal their vote.  With all the money collected &amp; wealthy libs saying want to help inner city.We should have a community center with job training resources,after school programs,tutors every 6 blocks"
2022-12-31 15:36:02+00:00,ArmsoftF1UK,"@ECOWARRIORSS @MartinCocker5 Higher Co2 levels does not drive global warming
Stop spouting Fake facts

Mars has over 90% Co2 levels in its atmosphere, it’s a Very Cold Planet

Do some research rather than pushing lies and fake facts

#Embarrassing"
2022-12-31 15:35:57+00:00,JerryJ77777,@LayahHeilpern hair issues there- must be global warming- oops now cooling
2022-12-31 15:34:34+00:00,DonnieAdams,@StephenMDowse @algore That’s why it’s not called global warming anymore. They had to change it to climate change to fit their pyramid scheme.
2022-12-31 15:34:11+00:00,CORIEBIH,@DailyLoud Satan’s hell just reached a record breaking temperature with this late round draft pick…Global warming is very imminent.
2022-12-31 15:33:58+00:00,Dabachi21,@ryancohen Short answer... No. But myself becoming poor due to covid measures has sure changed the weather colder! At least masking in Canada has stopped my breath from contributing to global warming 🤣
2022-12-31 15:30:59+00:00,Binglish14,@ChidiNwatu @laurenboebert How much did it cost taxpayers to fly the bill down? Suddenly you’re not worried about carbon and global warming or climate change or whatever it is this month?
2022-12-31 15:30:43+00:00,ValerieRoss14,"Wealthy developers should not, in an era of global warming &amp; high displacement of Black/Brown residents, be allowed to engage in vengeful community-destroying behavior like this. We need better processes for vetting *any* developments and the elimination of by-right. 3/"
2022-12-31 15:30:32+00:00,RNCrypto74,@charliebilello I blame global warming
2022-12-31 15:29:45+00:00,LittleStoney87,@Kellen_the_man They kept saying global warming and all this shit I was like well save that water out there in the lake that was a field to drink this summer you’ll be fine
2022-12-31 15:29:43+00:00,joesmith6282,@CultureCrave Global warming gonna take Sicily before George gets there then
2022-12-31 15:28:33+00:00,siendeuk,"Whats another year anyway, when you are a lesbian with a breeding kink fatherless and racist…. microplastics, pollution, global warming riding our clits!…."
2022-12-31 15:28:25+00:00,tenereme,"@MattWallace888 Hey Matt - just a simple version of global warming related to overpopulation, the global head count doubles every 20/25 years so when I was born there was 2.5/3 bill people - now there are 8 bill people who all want to own a euro type car, live in a 2 storey house with aircon etc"
2022-12-31 15:28:23+00:00,LarpyCoperstein,"It is now currently 18 degrees celcius in paris on NYE

Greta was right

Global warming IS real"
2022-12-31 15:28:13+00:00,WiFi_Man2001,@UTDmaza @Cobratate She's so ugly. Inbred farmed illuminat baby pushing fake global warming agenda 20300 to enslave the people by fake lies about the world
2022-12-31 15:27:34+00:00,Fawful81,"It’s 16°C/61°F on December 31 here in Germany, which is the warmest New Year’s Eve anyone can remember, but go ahead and tell me again we don’t have to worry about global warming because, uh, the weather."
2022-12-31 15:27:19+00:00,samwyao,"@ML_Philosophy Noise is a natural disaster, neither when it comes from the music."
2022-12-31 15:26:39+00:00,Dusual,"On a serious note, people don't realize how problematic this whole narrative is for the future. Almost all major economies of the world are starting to see a decline in working population or will very soon. That's probably going to be a bigger disaster then global warming."
2022-12-31 15:26:01+00:00,WeinfeldChesky,"Lefties live such a hard life, with the constant fears of;
1) Global Warming 
2) The patriarchy 
3) White people
4) MAGA
5) Racism 
6) Homophobia 
7) Transphobia 
8) Capitalism 
9) Covid 19
10) Police are very bad"
2022-12-31 15:24:50+00:00,SammiWB723,@marklevinshow But..... global warming!!!!! Ha ha ha. This bill is a crime against all Americans.
2022-12-31 15:23:41+00:00,donjefferis214,"Republicans, gaslit for decades, believe in Fairytales.
Some of their favorites:
1) Evolution is JUST a theory, and has never been 
    proven.
2) Renewable energy can never replace fossil fuels.
3) Republicans are the party of the working man.
4) Global Warming is a hoax."
2022-12-31 15:22:52+00:00,j2ooj,"@NickKristof Just ignore global warming for a moment, where a species - apparently a smart one - is destroying its only available habitat.  And is conscious of it.

right."
2022-12-31 15:22:26+00:00,bpdbloom,"Venus planet of love was destroyed by global warming. 
Did its people want too much too ?"
2022-12-31 15:21:52+00:00,GenoVeno73,"@WesleyHuntTX Oh, so noowww the party of ""global warming"" is a hoax is all of a sudden worried about global warming @WesleyHuntTX"
2022-12-31 15:21:19+00:00,GenoVeno73,"@FoxNews Oh, so noowww the party of ""global warming"" is a hoax is all of a sudden worried about global warming @FoxNews"
2022-12-31 15:21:10+00:00,mitchubitchy,Global warming and Sun cycle might  be correlated ?
2022-12-31 15:20:41+00:00,2c2h1d,@rawsalerts Possible catastrophic natural disaster in the U.S.  JMO.
2022-12-31 15:19:03+00:00,DanaLovesRacing,"@BakerSpeed But then it was saved, with Global Warming. 😉"
2022-12-31 15:19:01+00:00,handsomeadam123,@CharlieKirk420 @nypost Your global warming religious cult is weird
2022-12-31 15:17:44+00:00,VikingSixOneAc1,@srein00 @jonesville @elonmusk @TheBabylonBee She’s wearing synthetic clothing. How is that helping the fight against global warming?
2022-12-31 15:17:41+00:00,IreneAdler2022,"@CarbonBrief @hausfath Why has ""global warming"" not caused wildfires in any country other than the U.S.?"
2022-12-31 15:17:24+00:00,YungPenisjr,@benshapiro @michaeljknowles @RealCandaceO are soul sucking demons who want you dumb and blind to what corporations do to this planet. Why do you think they are stupid but talk about global warming? They are paid to say lies and make this earth an even worse hellscape
2022-12-31 15:16:52+00:00,Joowee_FefTynn,"@arrozbrillante and then they say global warming isn't real. it seems to be escalating quickly and I'm afraid as to how it's gonna affect the rest of the world, more than it already has"
2022-12-31 15:16:40+00:00,OriginalJWF,"@CarbonBrief @hausfath Spoiler: ""Global warming"" isn't a thing."
2022-12-31 15:14:42+00:00,aahscary,"i don’t know what’s worse, self proclaimed tiktok detectives or global warming"
2022-12-31 15:14:40+00:00,RichardSwan1982,@unvaxxedmonster @WoodyHayesTOSU @TonyClimate I'm not that's got nothing to do with movement of the equator and where have you got that information from about global warming causing pole shifts and eart spin because its BS 🤷🏻‍♂️
2022-12-31 15:14:26+00:00,honeyshaped,"venus, planet of love, was destroyed by global warming"
2022-12-31 15:14:25+00:00,Sr_Corte_Jamon,"@StyleWriterNYC @RonFilipkowski These are the same people that say:
There's no global warming because I'm cold right now and
World hunger is over because I just had a sandwich.
Making these weirdos nonsense trend is despicable"
2022-12-31 15:14:15+00:00,ClimateBen,"How many journalists picked up on the sensational 2022 IPCC &amp; IEA projections &amp; calculations that point to industrial capitalism definitely being no longer able to avoid world-ending 2/2.5°C of global warming by 2040 - 2060, but said nothing?

How many simply don't know?"
2022-12-31 15:13:47+00:00,RMcbeefraw,"@ZubyMusic It’s global warming, cold showers, and artificial sweeteners!! Geeze!! 🤣🤣🥴"
2022-12-31 15:12:52+00:00,SomeDFSGuy,@timetogetout_ @libsoftiktok What is frivious about a natural disaster claim?
2022-12-31 15:12:33+00:00,rcjaustin,"@TheRealPDQ @keepitwilder @XopxeZ The two greatest frauds/failures of my lifetime are:
- ""global warming/climate change"" hoax leading to the looming all electric/kill fossil fuel disaster;
- the failure to use extremely low cost hydroxychloroquine and ivermectin to quell the COVID virus and save millions of lives"
2022-12-31 15:12:17+00:00,kornicopula,"@elonmusk @TheBabylonBee Saying ""I think she’s cool tbh."" to a global warming radicalist...
Lol"
2022-12-31 15:12:15+00:00,ordinary_ali,@ZubyMusic That darn global warming...
2022-12-31 15:11:27+00:00,Mike_Smith_12,@business The disciples of global warming want people to be always reminded that whenever they enjoy themselves the weather god is going to punish them.
2022-12-31 15:11:15+00:00,BHaynes29,"@MistressBossyB @CarpeDonktum Greta complains about global warming, yet is almost always pictured wearing a coat. If you were ever to see a forensic financial analysis on her parents you would probably change your tune. At best, Greta is an ignorant pawn. There's a nebulous cabal laughing their asses off."
2022-12-31 15:10:42+00:00,Flopcat9898,"@LakotaMan1 Seriously?  The highest honor. A blanket.  To keep her warm in the global warming??? 
They were laughing at the little doom goblin.  And the woke are too thick to see it."
2022-12-31 15:10:26+00:00,JohnPeric5,"@mervfrench303 @Ben_Domensino @ColinJBettles No, global warming is making Australia drier, remember?"
2022-12-31 15:10:25+00:00,EchoesofthePas1,"@Celtic_Films So much for Di Caprio’s fight against carbon footprint and global warming.
These people are nothing but hypocrites."
2022-12-31 15:10:18+00:00,utahhouse21,"@MarciaShown55 As the left would say, global warming."
2022-12-31 15:10:13+00:00,adamfromphilly,@conorsen I think our 2024 black swan will be surprising and new. Maybe a worldwide natural disaster or an asteroid.
2022-12-31 15:10:00+00:00,JimCaligiuri,@yakcamp @RepLloydDoggett Until that bastard is in jail there is no bigger news other than global warming #TrumpForPrison
2022-12-31 15:09:54+00:00,theappocalypso,"@JimTheSSR @jimdtweet @Kenneth72712993 @freddie07068768 @benmooreau @Veritatem2021 @SymonsYahoo @Michael_D_Crow @Roadshow11235 @ChrisBBacon3 @oakden_wolf @BubbasRanch @fergustp @wlbeeton @njbtweet @Canadianworker2 @RoelofBoer @donnieofthedead @HaleyTessIsis @PhydellaLL @NoelTurner194 @keithamccluskey @mikeslastword @Barbarajdurkin @Vander_Dude @bodhi_child @WindFmAnalytics @android21539794 @cieloyla @joe_possibly @Hakimi09966557 @USNA_73 @IngersolRobert @LofayPeter @GlennCarr6 @fern_60 @mogrant61 @RRB05871793 @Hakimi82421476 @insane_voice @ClimateSkeptic4 @IanDJbrown2 @WayneAllanH @N3S73 @MarshallCd @ejwwest @Narvuntien @priscian @rln_nelson So, if the records are not long enough, how can they know that any increase in atmospheric temperature is not simply a return to what once was? They can't say there's global warming and then say we don't have long enough records to measure it's stated symptoms. That's absurd."
2022-12-31 15:08:32+00:00,cra5hed,@UrBirgisson @memarkyb Look if we have to pump a cocktail of caustic superheated chemicals into the ground or rely on governments with dubious ethics for oil surely that should send up red flags. Nevermind the pollution from oil spills and that is before we even get to global warming. до свидания
2022-12-31 15:08:26+00:00,Royal_High_Sch,Antarctica was draped by its vast ice sheet. During the eruptive period the ice was climatically stressed similar to how it is projected to be in the next few centuries. Knowing what happened shall help us to understand how Antarctica’s ice (&amp; sea levels) react to global warming.
2022-12-31 15:08:15+00:00,HarryBitensky,@jk_rowling Where’s the global warming? There was supposed to be earth shattering global warming…
2022-12-31 15:08:15+00:00,astrid77a,"@ENHYPEN_members Mister, you're dangerously hot.
Engene let's be careful, it can make global warming go worse ☝🏻"
2022-12-31 15:06:59+00:00,Wagathon,@curryja The catastrophis were ahead of their time when it came to the crypto truth of a faux consensus about modernity's role in global warming.
2022-12-31 15:06:04+00:00,Bezuhov00,"@Edwin07011 ... and meanwhile, China is pumping out all of the global warming stuff in colossal quantities...

- but that is unmentioned by the WEF criminals and their puppet politicians &amp; mass media in the West!"
2022-12-31 15:04:48+00:00,SomeDFSGuy,@tombyrnesfla @libsoftiktok Pay attention Tom! We are talking about stores that were already destroyed in a natural disaster and their goods damaged and unsellable.
2022-12-31 15:04:38+00:00,staysoftbot,"Venus, planet of love 
Was destroyed by global warming 
Did its people want too much, too?"
2022-12-31 15:04:36+00:00,PeterXPark,"@louis02x One layer down is what's the generator function  between AI, global warming and nuclear war. Could solve one of these but still be making bunch of other problems"
2022-12-31 15:04:32+00:00,CryptoKing2045,"@jonesville @elonmusk @TheBabylonBee Just so we are all on the same page here. He was pointing out an ironic moment and trying to make a joke. We really need to lighten up, I don’t think he is trying to take sides on global warming existing or not, unless I am wrong? Because agreed, that’s ridiculous."
2022-12-31 15:04:30+00:00,MiksSantaMaria,@JudicialWatch Is global warming @GretaThunberg the preface for one world government so they can police them carbon
2022-12-31 15:04:07+00:00,aujason2113,@LakotaMan1 Lol. Given a blanket because she's afraid of global warming. How.... appropriate.
2022-12-31 15:03:53+00:00,Dur1nn11,"@Resist_05 So, lets make man kind nearly extinct and we can solve global warming...we really are the carbon they want to remove"
2022-12-31 15:03:30+00:00,Smogon_eBooks,use Sunny Day to exacerbate global warming. That'll show those locavore idiots and their fancy schmancy herb gardens and homemade compost.
2022-12-31 15:02:26+00:00,amuaamir,@timesofindia Global warming?
2022-12-31 15:02:15+00:00,Noonlyrice,@MarkWutz Yes I agree but you wouldn't believe how many people who argue on Twitter that global warming doesn't exist just because certain people manipulate it for their own profit.
2022-12-31 15:02:09+00:00,ejnoordhuis,"@tanja__eder Your breath will be so fresh, you can undo global warming. You can save the planet by drinking this!"
2022-12-31 15:01:03+00:00,WalterBlake1,"@realTuckFrumper @KellDA In February 2015, Senator James Inhofe [R-OK] famously held up a fat snowball on the Senate floor as proof that global warming was a hoax."
2022-12-31 15:00:00+00:00,theRealDonDeal,global warming is great!
2022-12-31 14:58:19+00:00,WicksGerry,@EddieSheerr @NTVNewsNL Ya gotta love global warming! If I never see another snowflake it will be too soon!!
2022-12-31 14:58:07+00:00,RobertCoiteux2,"@JAMES97540008 @kingsleynnaji30 @ProudElephantUS Billy Jack, we are four years into 12 years until the world ends! We only have eight years left according to you, leftist communist in the global warming cabal. Maybe you should get your affairs in order and stop worrying about dying on this hill for this brat child"
2022-12-31 14:57:46+00:00,swin24,I’ve never seen an intern sent to cover a hurricane or natural disaster for a cable news network; That is like portraying being sent to Yemen or Ukraine now is busy work for television correspondents
2022-12-31 14:57:25+00:00,jim_renteria,"Pin this on your refrigerator if your not saved, when millions disappear the people that run the world will say global warming, I hope you finally open the Bible in that time. If you want to get saved during those 7 years, you will have to give your own head.O, take mark=death"
2022-12-31 14:56:57+00:00,rayonmyparade,Global warming at its finest.
2022-12-31 14:56:26+00:00,Washington2Don,@JohnRLottJr @TonyClimate So they weren’t caused by global warming?
2022-12-31 14:55:41+00:00,GaryEmmons,@NWSSanDiego Global Warming!
2022-12-31 14:55:21+00:00,sequeira_pete,@julesw @Electroversenet That’s because the corrupt MSM ignores cold and snow records being shattered every winter in both Hemispheres! Their agenda is to drive the Global Warming/ Climate Crisis narrative.
2022-12-31 14:54:46+00:00,Kara_Zor_EL_23,@atrupar Checkmate?  The Earth's climate is a self correcting mechanism.  We may be witnessing the next major ice age in it's infancy.  The consequences of Global Warming include ice ages.
2022-12-31 14:54:09+00:00,spirithing77,@nursingthesoul8 @DrAseemMalhotra There is still much to come out our cardiologist said they are seeing all kinds of strikes heart issues but let’s face it some elites want a lesser population due to global warming or so they say people like bill gates soros etc and they are all on a big payroll
2022-12-31 14:53:53+00:00,GregUtas,"@ryangerritsen The carbon tax was meant to fight global warming. Once too many people realized this was horseshite, it had to be rebranded ""climate change"". But the carbon taxes still exist. And the fact that taxes were the solution, not technology, was a dead giveaway that it was pure grift."
2022-12-31 14:53:44+00:00,SomeDFSGuy,@BigdaddyRuffner @poopers79381088 @libsoftiktok I'll give it to you when I am involved in a natural disaster and my shit is already damaged. I wont miss anything.
2022-12-31 14:53:41+00:00,JawnyReb,@washingtonpost It must be that global cooling new ice age global warming acid rain climate change thingy again.
2022-12-31 14:53:27+00:00,RobertCoiteux2,@JAMES97540008 @ProudElephantUS She’s a puppet of the liberal left in the global warming Cabal
2022-12-31 14:53:21+00:00,JoonzZwy,"@realGeorgeHotz I agree that energy conservation is not the way to go, but global warming is a real thing... We should solve this with technology such as clean energy, of which I count nuclear, aswell as renewables. With these we can and should increase our energy consumption 👍"
2022-12-31 14:53:00+00:00,skydiversam,"@NicholasTyrone They’ve tried blaming Obama, COVID, Ukraine war, Global Warming and probably Pope Benedict.
It’s all they have left.
#BrexitDesperation"
2022-12-31 14:52:34+00:00,SomeDFSGuy,@poopers79381088 @libsoftiktok Im not in a natural disaster that already damaged my shit. If a hurricane hit my home then sure go for it.
2022-12-31 14:52:02+00:00,Richard47780978,@baggers951 @ClarissaSomeone @PeterDClack That’s also a pet peeve of mine since they started with climate (global warming) change. Who are they going to fine for volcano eruptions?
2022-12-31 14:51:55+00:00,OrealMendoza,@CTVNews I’m sure you will blame this on global warming aka climate change
2022-12-31 14:51:24+00:00,WHODIDTHISbot,WHO DID GLOBAL WARMING
2022-12-31 14:49:41+00:00,jackalsnight,"@demunjones @GretaThunberg @DillonOX Thats because when you heat water it evaporates, extra moisture in air pushes weather more, and extra moisture in air will cause global warming, but you wont hear that from greta because i doesnt fid with agenda 9f governments"
2022-12-31 14:49:35+00:00,lilredblock,"@unitetheright28 @TimiWinn @POTUS He fucked over the rail workers in union negotiations and didn't give them sick time, global warming is a real concern, and 61% of Americans are pro choice to 37% pro life so hardly a leftist stance. Give me a proper leftist that gives me healthcare, PLEASE, not this."
2022-12-31 14:49:34+00:00,BostilTankeo,"@heathenofthecr1 @OptimaILiving @CR7AK26 @Cobratate God bless global warming, then."
2022-12-31 14:48:32+00:00,PaulFrail,"@globeandmail Question, How do you view a spring runoff.???? oh ya as global warming event. Never mind"
2022-12-31 14:47:08+00:00,snarkybuttmunch,"@lily_lxndr With all the modifying of fruits to have weird colored interiors now, I could see us having cool kiwi one day (assuming we can still grown them global warming blah blah)"
2022-12-31 14:46:49+00:00,SShawnspf,@libsoftiktok Time for a natural disaster
2022-12-31 14:46:10+00:00,gobiginc342,"What does climate change,
global warming, hate speech, and Transgenderism all have in common?  They don’t exist.
Except on the internet."
2022-12-31 14:45:39+00:00,78wildcat90,"@Brody39794619 @Wirbelwind_ @jonesville If we didn't have the global warming it would have been -70... maybe, I have no actual proof of this statement, but it might be the opinion I've been given,  so it must be true. 🤔"
2022-12-31 14:44:57+00:00,NantwichMalcolm,"@Keir_Starmer As you claim you can 'Make Brexit Work' you must be a real miracle worker. could you also please :
- Bring some corpses back to life
- Make it possible to walk on water
- End the Russians attack on Ukraine
- Make Global Warming stop
- Make the Tories and Labour honest"
2022-12-31 14:44:11+00:00,darshanik1,"@Ra_Bies Just reminded me of the statement, global warming nahi hai ,"
2022-12-31 14:43:35+00:00,Furies78,@TheRightMelissa @GretaThunberg F@@K that global warming bratt!
2022-12-31 14:43:21+00:00,arbuthnotting,"@DavidParr1980 Exactly. They don't report news, they bury it.

And not just about covid. If global warming is real and increasing, why is it colder now than it was 6 months ago? The Beeb wouldn't dare even ask the question. Closed minds."
2022-12-31 14:43:16+00:00,Rishi9201,"@sbabones Secular fireworks, it doesn't create pollution on 31st Dec celebrations. Please don't use this fireworks for Diwali, it causes global warming then"
2022-12-31 14:42:48+00:00,GaryEmmons,"@CBSLA This is Global Warming! And according to NOAA, we're in a drought and won't see any significant rain fall or snow in the mountains. So much for the Global warming theory!"
2022-12-31 14:41:22+00:00,CoolHunta,@Pisces_Sun1 Slimmm global warming is real
2022-12-31 14:40:45+00:00,airfossa,"@elonmusk @TheBabylonBee if she does something else it will be annoying for her.
is their global warming on mars? what will she do then"
2022-12-31 14:40:29+00:00,708Diogenes,@BrooksChloe732 It's about the same here in NJ. 65 degrees yesterday. Global warming sucks.
2022-12-31 14:40:12+00:00,coindon420,"@TeslaAndDoge I thought it was global warming, why is it now climate change?"
2022-12-31 14:39:27+00:00,AllinenJohn,@LakotaMan1 i am still waiting on the global warming caused by climate change here in new york cause it is freezing oh wait yea climate change is a lie
2022-12-31 14:39:27+00:00,SteveDB,@hrkbenowen She should be hot according to her theory of global warming!
2022-12-31 14:39:12+00:00,Sko0lyard,@Nigel_Farage Global warming that Nige
2022-12-31 14:39:07+00:00,Sawasdee_Tictac,"@Censored4sure Govs pays all Radios owners to push out Cervesa 19 vaxxines promotions and that's what he did!
Csn't wait to hear his Global Warming bloodclot stories from this..."
2022-12-31 14:38:18+00:00,sLiPnSlideeee,@woot_master @halomancer1 Wait people actually use “how is global warming real when it’s cold outside”unironically?
2022-12-31 14:37:15+00:00,llcoolnay_,That wasn’t apart of the NYE itinerary but I had to tell someone cus the way my mouth was just open. Global warming is really waiting for her opportunity to drown us all.
2022-12-31 14:34:46+00:00,ElenP79608464,"@tombomp standard electric instead of standard oil or whatever, jp morgan cornering the market on lithium or something and just unleashing unholy environmental hell on south america. less global warming tho!!!!"
2022-12-31 14:34:14+00:00,gamerunner2001,"@stargazeruk7 Lord, this last freeze was bad here, didn't realize folks was loosing their ""parts"".....damm global warming"
2022-12-31 14:33:44+00:00,charlesrathmann,"@miroslavtok @tonyannett But you seriously think that more people dying from cold than heat means global warming is not real ... no, it does not follow.

So your point is WHAT exactly?"
2022-12-31 14:33:21+00:00,Usul2020,"@TheUnknownMous1 @RealGeoEngWatch He is knowledgeable but I don't believe his reasoning that this is being done to mask Global Warming. Global Warming in my book is another Covid type scam in order to push the UN Climate Agenda, 15 min concentration camps, carbon tax and what not."
2022-12-31 14:32:45+00:00,DanThaddeus,"@ThePosieParker Ms Keen I must ask you to acknowledge the scientific consensus around anthropogenic global warming.

I must also ask you to disregard the scientific consensus around the  material reality of biological sex.

There can be no room for doublethink here."
2022-12-31 14:31:58+00:00,moonstardonut,"・❥・・❥・・❥・

Porchay chuckles mockingly, cause what on the earth that is soon going to end by the global warming Kim thinks he is? 

“And” Kim turns back to his fixing again “I don’t understand why I need to hold your waist?” 

Porchay closes his eyes in frustration"
2022-12-31 14:31:04+00:00,not_insayne,"@LakotaMan1 So, baby global warming scold got a blanket because it’s cold. This seems so on point."
2022-12-31 14:30:18+00:00,SophiaKianni,"There are many conservatives who are concerned about global warming and are working to fight it

They include the American Conservation Coalition, Conservatives for Clean Energy, Citizens for Responsible Energy Solutions and Congress' Conservative Climate Caucus"
2022-12-31 14:29:22+00:00,Rrubinski1,"@BeauTFC you already supplant enough pieces about global warming so all I'd ask is to upkeep that rate; considering it's the most important issue, it should be a priority to remind people that they *need* to be the heroes to their own story"
2022-12-31 14:29:18+00:00,RobertLugton,@buhashee Hottest new years eve ever in netherlands. Global warming is fake news.
2022-12-31 14:29:14+00:00,LisaPurdue2,@algore Global cooling to global warming to climate change. Hilarious 😂
2022-12-31 14:28:14+00:00,UrielCohen13,@RichMcMoanAlot @MatthewWielicki Sorry… not convinced. You cannot claim that industrialization is both responsible for global cooling and global warming. Why is this effect stopped happening the around the 70s? Maybe they are trying to find a human cause by force when in fact it has nothing to do with that?
2022-12-31 14:27:55+00:00,rafcalmd,"@DonaldJTrumpJr You do know the difference between abandoning your state before a natural disaster by using your daughter as an excuse, and leaving after it has occurred.

I know you know the answer to this!"
2022-12-31 14:27:49+00:00,ShaunSmith90,"@MarkHum43946340 @jordanbpeterson Well no where did I say you’re denying all of scripture, just pointed out that you made a bad exegesis to try and argue against global warming, and warned that we should never make exegesis to fit some political narrative."
2022-12-31 14:27:35+00:00,RolandBasilides,@alt_readonly Matched on the other side by those who deny that overpopulation is a major contributor to global warming and that it's got nothing to do with all our environmental problems.
2022-12-31 14:27:06+00:00,triciaryan517,"@SparksN123 @Geno02614583 Not surprising. They have very little skin in the game, they are quite dependent on us parents and have very little knowledge of what they are voting for beyond fear of the earth imploding from global warming, gender ideology and abortion."
2022-12-31 14:25:18+00:00,wattystrick,@SophiaKianni @ClimateDepot The climate is always changing. The geologic record of that is clear. It’s when #ClimateChange moves to ACGW (Anthropogenic Catastrophic Global Warming) that the debate gets interesting.
2022-12-31 14:25:14+00:00,jameslgb,"Christmas was below freezing.
New Years Eve is shorts and t-shirts weather.

It’s not climate change. It’s not global warming. It is just the normal cycle of weather where I live. If you don’t like the weather just wait a day or so."
2022-12-31 14:25:07+00:00,BryanWi57917421,@DigitalNuggetz @RonFilipkowski So what your saying is Biden can NOT stop global warming?
2022-12-31 14:24:04+00:00,omarommyship,"I feel like winter is over for me, its like 10° outside🫠 global warming is real kids"
2022-12-31 14:23:55+00:00,KaAa99473538,@CeccottiFrank This proves there is no Global Warming.
2022-12-31 14:22:18+00:00,miSS_mySt3riouS,Last week the temperature was in the negatives… 🥶 now it’s currently 60 degrees outside 🤯 We have honestly ruined this planet.. 😩😩😩 hello 👋🏼 global warming 🥺🥺😭
2022-12-31 14:20:38+00:00,The_Master_Yeti,"@MikeHudema Anthropogenic global warming, coupled with it's nasty little sidekick, the Green Energy Scam are a massive hoax which is designed for a singular purpose. To bilk the taxpayers out of hard-earned dollars. 

A simple wealth transfer from gullible idiots to wealthy elite.

#AGWHoax"
2022-12-31 14:20:33+00:00,LaTempeteNoire,"@maggytamney @ChildFreeBC It's a way to attack feminism by blaming it for something that's happening in the world. Tons of articles have pointed to financial instability and global warming as leading causes of a reduced birthrate in America. But if you blame feminism, then you can distract other people."
