Date,User,Tweet
2022-02-27 14:55:38+00:00,akshayalladi,@arisroussinos Nuclear winter would arrest the biggest national security as well as policy challenge in general…..global warming
2022-02-27 14:55:33+00:00,SecundaJoseph,"Anti Black Racism. is so much worse in the midst of tragedy. When it’s a matter of life &amp; death. It’s the only place classicism takes no precedent. Ukraine in the middle of a war, Asia in the middle of a pandemic, Katrina, Houston in the middle of a natural disaster."
2022-02-27 14:55:25+00:00,NorthAmer1can,"@TheDisproof If Putin doesn’t kill us all, global warming will."
2022-02-27 14:54:42+00:00,AvisSeulement,The worst kind of mass extinction is the one that is due to a war. War is inevitable. If only country leaders are not greedy as fuck and power abusive. I'd gladly accept our fate if it was due to a natural disaster
2022-02-27 14:53:55+00:00,KyleJGlen,@arisroussinos The nuclear winter will stop global warming
2022-02-27 14:52:26+00:00,dan_klapp,@Robotbeat They are too busy fighting global warming and ensuring social justice
2022-02-27 14:51:57+00:00,mize_rocmize1,"@Krishna00472395 @WHenryii @elonmusk Liberal Socialist Democrats believe Congress will protect their SSA retirement &amp; not give it away to Illegals &amp; Refugees.
Liberals Believe that Politicians &amp; Elite, who Fly in Private Planes , cares about Global warming.
Or removing The Plastic islands floating in Our Oceans."
2022-02-27 14:51:50+00:00,Mrityun73751198,"@GaikwadMantray @KingKaranOffic1 Due to global warming, or. Climate change, High chances are there."
2022-02-27 14:51:36+00:00,SoulfulBharti,@ShekharRavjiani Sir.. Are you responsible for global warming...
2022-02-27 14:51:29+00:00,TheDeviantDev,"@theallinpod @POTUS Wind and Solar are TOTAL grid base load generation dead ends, they're intermittent, seasonal and create huge pollution to manufacture. Nuclear will solve global warming, that is where we should focus. Solar and wind just can't, even with far better battery tech than we have."
2022-02-27 14:51:09+00:00,solara1992,@POTUS OPEN UP OUR PIPELINES!!!!!  GLOBAL WARMING WILL BE A MUTE POINT IF PUTIN NUKES US!
2022-02-27 14:50:21+00:00,JamesHowitt4,@arisroussinos To counter global warming?
2022-02-27 14:48:52+00:00,charles_gaba,"@williamlegate Worth noting that unlike most nuclear attack/alien attack/natural disaster films, this DOESN’T show the impact on a “liberal elitist” metropolis like NY, LA or DC, but on Lawrence, KS and Kansas City, MO and the surrounding *rural* areas."
2022-02-27 14:48:52+00:00,mtnavarre,@GovInslee For once we agree.  Now we need to return to Trump's fossil fuel policies.  We need to remove Biden's restrictions on drilling and open up the pipeline.  Your so-called global warming needs to take a back seat in these emergency times.
2022-02-27 14:48:52+00:00,tootarrr,"Women are causing global warming.They menstruate every single month and use pads, and u know pads are made up of bleached rayon (cellulose made from wood pulp), cotton and plastics.These are the biggest contributers of global warming.periodt."
2022-02-27 14:48:51+00:00,ECOTerminator,"Ay yo ma Only by planting trees, we will be able to overcome global warming. Don't forget I'm superior."
2022-02-27 14:47:35+00:00,Butana_N,"@KgadTumi_Tshego Global warming, they tell us😔"
2022-02-27 14:47:07+00:00,wajahat_qa,Seems like global warming is causing the February tundra of Ukraine to become muddy causing technical difficulties
2022-02-27 14:46:57+00:00,CoronaVirus_100,"@Gab_H_R As Spring approaches, Canada defends from Russian paratroopers jumping from civilian aircraft to the lands bordering the Northwest Passage. Russian maritime, special forces have been probing the lands bordering the Northwest Passage in Canada as ice recedes /w global warming."
2022-02-27 14:45:55+00:00,AEmery_Case,Nothing like a fucking natural disaster to get in that spring cleaning mood ❤️
2022-02-27 14:44:24+00:00,param108,"War is going on. Not some prolonged guerilla warfare by a bunch of terrorists. This is 2 nation states going to war. You remember global warming, this is worse than that. We need to do more than we are doing for global warming. 
We aren't doing much about that.
Oh."
2022-02-27 14:44:06+00:00,KYzinMwF6qgDu0n,"@climat_change In times like these, human life is very precious. #GlobalCrisis #CreativeSociety"
2022-02-27 14:43:45+00:00,Benedik84681405,@danielmaurilaaa @eddschouten @rabenfroh @maxseddon @tass_agency well at least a nuclear winter will cause the global warming problem 👍
2022-02-27 14:41:59+00:00,prncssRainbwfrt,"@garyb2794 @JakeQ787 @BlkchainP @CryptoSm_Art @cjschroeds @_epictweetus_ As we all know, that was the one and only natural disaster in human history and nothing like that will ever happen again"
2022-02-27 14:41:31+00:00,Geralttris,@XeriansGame @polarbearsnft @avalancheavax @AvalancheNft global warming needs a solution now :(
2022-02-27 14:40:58+00:00,Areadbhars_,"@DevonVoixVO honestly, better than giving them any amount of attention, like complain about something more important like.. i dunno global warming or something"
2022-02-27 14:40:06+00:00,mvivekzx,@sushantsareen These white people have Been in power for what 1 century and they think they built the world. Fact is they destroyed the world and continue to do so ww1 ww2 global warming polarisation due social media and untold numbers of insects animals and plant life exterminated for comfort
2022-02-27 14:39:09+00:00,MostlyScott,"@Christ__King @stormymontana @JoeBiden That's true. We, as a world, should be combating global warming, not killing each other."
2022-02-27 14:38:48+00:00,Adam_Eater,"@Aviation_Intel Don't forget, the greatest security issue facing the US and it's Allies is Global warming, not Putin."
2022-02-27 14:37:22+00:00,JonathonRush,"@JoeNBC Hey Joe, @AOC , @JohnKerry and @JoeBiden … would a Russian Nuclear Bomb also be a global warming threat?   Reinstate Trump’s Energy Policy!!"
2022-02-27 14:36:27+00:00,PapiDior95,"@hibberh_ What is happening to them?
Global warming???"
2022-02-27 14:32:50+00:00,DTmcnmISlpY9bNN,"@GreenLandMeta Let's clean the Earth! 
We are fighting the against global warming! 
Green Land Metaverse is the first Project! 

@jjang_jake @jakodeleon  @htamsenoj"
2022-02-27 14:30:03+00:00,phatrey,The World's apparent solution for Global Warming is an eventual Nuclear Winter.
2022-02-27 14:29:13+00:00,kc_boyer,"@jkrmd2008 @CarlaHSands @ACTBrigitte You are talking absolute nonsense. Just because you don't acknowledge global warming doesn't mean it doesn't exist. As the planet is heating up, more and more hurricanes, floods, plant and animal extinction will happen. There is still time to slow the destruction of the planet."
2022-02-27 14:28:50+00:00,izntreal,"@POTUS @JoeBiden you need to get American Energy back online NOW. You alone have this power &amp; you need to make an executive decision not kowtow to the radicals in your party.

Global Warming is real, but so is the threat of Nuclear Winter if you keep up these disastrous policies"
2022-02-27 14:28:48+00:00,adibzaini,@nazrivovinski @hadimnor That's how we beat global warming in Futurama
2022-02-27 14:28:42+00:00,ECOTerminator,"Hey dummy. If each one of us does our bit, we will be helping to keep global warming from harming our countries. Being stupid should be a crime"
2022-02-27 14:28:24+00:00,DmactotheD,"Not to scare anyone, but get cash, water, canned and dry goods. Back up your digital files. Prepare like a natural disaster is coming. Putin is being backed into a corner. Who knows how he will respond. #UkraineRussiaWar #Prep"
2022-02-27 14:27:30+00:00,TheFlynnRider,"@rorb77 @DavidASuper1 I truly hope that we can find a sustainable, clean energy source in the near future. But I’m not trusting current EVs when I need to escape a natural disaster. I’ll have a gas powered vehicle w/ a full tank to get my family to safety. Passing EV drivers waiting @ charging station"
2022-02-27 14:27:17+00:00,drumglue,"@risetoflyy GLOBAL WARMING IS WAITING IN THE WINGS, BUT MAYBE ALIEN INVASION ?"
2022-02-27 14:26:25+00:00,Gilera85,"@mad3adv @FreeMyZimbabwe @Sgantsotso3 @ali_naka @AviweN__ refugee
noun
a person who has been forced to leave their country in order to escape war, persecution, or natural disaster.
So yes Ukranians fleeing are refugee, Other Nationalities are trying to get home."
2022-02-27 14:24:21+00:00,_nakedpotato,@jpf_bitcoin @Yesnoma02135503 @KarlHeinzHasliP @politipaul @KevinRothrock @gtconway3d Global warming dummies would love that
2022-02-27 14:24:03+00:00,schauers14,"@Fred61414297 @KremlinRussia_E @JoeBiden stop buying oil &amp; steel from @KremlinRussia_E  &amp; start using the US Pipeline, global warming isn’t an issue with this crazy guy wanting to blow up the world @CNN @FoxNews @POTUS"
2022-02-27 14:23:16+00:00,BobCarbo,@johndwilson @WSJ Yeah but Biden is worried about global warming
2022-02-27 14:22:51+00:00,Tazzabzub,@isthisannie Global warming effect hai :)
2022-02-27 14:22:04+00:00,AndrewEager,@imscottishbtw @Frcola1 @NABurkinshaw @JohnSimpsonNews At least global warming will have been addressed.... 😕
2022-02-27 14:21:40+00:00,_SteveBotham,Ok - this is getting scary far too quickly. Just as a reminder the nuclear deterrent is mutually assured destruction. That could make global warming an irrelevance. I’d expect that to be preceded by all out cyber warfare. #putinplonker
2022-02-27 14:21:37+00:00,lifeinthePNW,"2020: Meet my friend covid.

2021: I’ll see your covid and raise you some global warming.

2022: Hold my beer while I play some global thermonuclear war."
2022-02-27 14:21:11+00:00,johnfburr,"@Emms2021 @RidgeOnSunday It's pretty much a given that refugees, who are by definition fleeing to take refuge from man-made or natural disaster, will lack travel documentation. At best they will have id - national identity card, driving licence, passport etc. Money? Intl travel docs? Unlikely!"
2022-02-27 14:20:45+00:00,CElmtrees,"@666_mancer Thaw, bog, mud. Roads are your only safe path but identifiable and difficult to camouflage. The Winter whacked Napoleon &amp; Hitler, but the thaw, heaven forbid, global warming, is beating Putin."
2022-02-27 14:19:02+00:00,ECOTerminator,"Hola idiotas. Only by planting trees, we will be able to overcome global warming. You make me sick"
2022-02-27 14:18:41+00:00,bitchylaughter,@_CryMiaRiver GCs caused global warming.
2022-02-27 14:18:11+00:00,TomasHearty,"@StanphylCap Have you honestly seen at least two ppl cheering for this?

You generally seem to know some real extremists when it comes to global warming."
2022-02-27 14:13:00+00:00,profmazare,"@disclosetv @RULiquid Russia could retreat inside Russian steep and have the extra buffer zone needed to flourish while all EU will have to migrate to US or ROW.  Anyway global warming is coming, so Russian  steep could feed the Russian population. 2/3"
2022-02-27 14:12:56+00:00,itsmedo212,@lena_lee01 And there’s global warming and shiet going on so✨water saving✨ comes first
2022-02-27 14:12:20+00:00,haikouhainan,@ReedStrong21 @AdamKinzinger What will nato do? Nuke each other? Then truly global warming
2022-02-27 14:11:58+00:00,itsm0hamedd,"@BradSherman Saudi arabia is working in its own intrest like you alll do and you blame us!!!
And you put the blame on global warming, Saudi Arabia when blqme us and then you say if we reduce the production that the blood of the Ukrainians is at the hands of the Saudis and you are the one who"
2022-02-27 14:10:25+00:00,Outoftweet123,@PippaCrerar @drunoptimist This is not the type of global warming that we were expecting!
2022-02-27 14:09:28+00:00,themilos4,@PeterDutton_MP Appalling to expect constituents to bail themselves out from a natural disaster. LNP make me sick. @PeterDutton_MP
2022-02-27 14:09:25+00:00,sousibrown,A small kitten just came over to contribute to global warming.😵‍💫
2022-02-27 14:09:06+00:00,idek1406,@Louufff Damn if they have it why dont they get rid of it damn.. havent they heard of global warming??
2022-02-27 14:07:46+00:00,FeelFroggyLeap,@GordoCDA Or REAL man made global warming for the worst case
2022-02-27 14:06:31+00:00,Mateusgpc,"@BTCRicher I am going through a difficult situation and I can prove it... here in Brazil there was a natural disaster, I would like to rebuild my life"
2022-02-27 14:05:49+00:00,mobiquotes,I want to visit the snow in Antarctica before global warming turns it into a tropical paradise.
2022-02-27 14:05:44+00:00,Taltyelemna,@nulienna Nuclear winter wasn’t the solution to global warming I had in mind.
2022-02-27 14:05:28+00:00,XrPisces,"Global warming.
Thawing Antarctica to reveal 
Clearing the ozone for a powerful predicted solar flare(blamed on a big EMP bomb)
There you go there you have it.
Should get rich soon an move to Antarctica it's sunny there.
#xrp #XRPCommunity"
2022-02-27 14:04:15+00:00,dlifein,"@drmohanv Hey but what about global warming and arsenic? Isn't rice also causing some global warming?
GI is nonsense as per Dr Richard Bernstein. To process same amount of digestible carbs u need same amount of insulin. GI at best controls excursions."
2022-02-27 14:04:15+00:00,Theod_or,"@Miss_KatM85 @katlimalebye @tWeatherSA Flooding is enough natural disaster for us, we can’t handle Tremors too😂"
2022-02-27 14:03:45+00:00,who_is_kurpav,"People used to fight global warming, now people are fighting Putin #NoWarInUkraine"
2022-02-27 14:02:46+00:00,JasonFerrari7,@PeterMcCormack This war is more fake than global warming
2022-02-27 14:00:58+00:00,DumbFacts5,did you know that global warming is fast
2022-02-27 14:00:22+00:00,issqandar03,"@Marchfoward We can forget about global warming now,
Nuclear winter in coming"
2022-02-27 13:59:27+00:00,gbeejipp,"Somehow I feel the rainy season has been going on for too long now, longer than in any of the previous years. If this is not a global warming impact, I don't know what else is."
2022-02-27 13:58:45+00:00,ECOTerminator,"You have a hatable face. Global warming is a real threat to our communities, to everybody, to everything. now shoo."
2022-02-27 13:58:09+00:00,ThereseTravel,"Putin succeeded where global warming and COVID did not - unite the world (against him). Except for the usual: trumpworld, China, and the rest of the world's far right, now twisting itself trying not to appear to support Putin #StopPutin #Ukraine"
2022-02-27 13:57:48+00:00,Kultursmog,"Starting with Ice Age scares in the 70's, moving on to global warming scares in 80's &amp; 90's, and now with the generic ""climate change"", these people have been leveraging peoples' naivete and fear for money and power for decades."
2022-02-27 13:56:53+00:00,i6frogi,"""Say goodbye to your precious dry land! For soon it will be wet!""
""Yeah, global warming is already doing that. But sure, yeah, go for it. Make us slightly more wet."""
2022-02-27 13:55:55+00:00,NRevanna1,"stop global warming, to stop nuclear plant leak, we must stop because of mainly is future, health, leaving concerns, please arrange meeting immediately with russian president ukranian president, waiting for good news for the world 2/2"
2022-02-27 13:55:15+00:00,N_e_v_i_n_,@ChuckCjmmn That would solve global warming since hell would surely freeze solid
2022-02-27 13:54:48+00:00,onewhoseethall,"@LMartin_44 @azmax6346 @OverRelated @MiihkaliP @valfromrome @Loukas_RS @maxseddon @tass_agency Eh, it’ll cancel out global warming"
2022-02-27 13:54:36+00:00,76nearlytheend,@disclosetv Where's delta gone? Where's covid hiding now? What about global warming or climate change? While you are looking at Ukraine governments are setting new laws ready for the brave new world. Give yourself a round of applause for your gullible nature 👏👏
2022-02-27 13:51:52+00:00,neurorebelde,"@noypisiTED @BenjaminRamm Also, I don’t believe it’s so much about your kid’s being proud of their dad…but reminding you how many kids (yours and other’s) will be affected by the decisions you make.
If that was a generalised practice, we probably wouldn’t have global warming"
2022-02-27 13:51:48+00:00,Kaath_Kilo,"The weather really picked a great time for a natural disaster, didn't it"
2022-02-27 13:51:31+00:00,alberta_cw,"(2/2) … energy and he’s talking about global warming the oceans may rise of the next 300 years 1/10 of an inch.

Canada is dependent on the USA like it or not. Alberta must work in our interest to secure our own interests including have our own trade deals with the USA."
2022-02-27 13:51:31+00:00,alberta_cw,"(1/2) Trump’s comments on Global Warming .. love it. 

“I saw John Kerry on TV, and we’re talking about energy. We need energy, we need oil, we need gas, we need everything. 

“No, no, no, Kerry says. Global warming.” 
We have a world that’s ready to blow up and disintegrate over"
2022-02-27 13:48:34+00:00,AudrxMdn,"""venus, planet of love, was destroyed by global warming. Did it's people want too much??"""
2022-02-27 13:46:34+00:00,dubikan,@LMartin_44 @azmax6346 @OverRelated @MiihkaliP @valfromrome @Loukas_RS @maxseddon @tass_agency At least we'll solve global warming!
2022-02-27 13:46:22+00:00,Zeemaasaa,@Lebo_G Ba re ke yona Global warming 🤷🏽‍♀️
2022-02-27 13:45:59+00:00,Chesanai_Arap,"There's no aspirant, talking of mitigating the ravaging drought, environmental degradation, global warming, an additional forest cover.Lest we forget, it's Mother Earth's wrath,that we're suffering."
2022-02-27 13:43:24+00:00,nJerseyboi_212,Texas isnt suppose to get this cold! Global warming is too real! Itll be 70 Wednesday🌎 #DallasTx
2022-02-27 13:42:54+00:00,george_stitt,@Rainmaker1973 I wonder if that would work for Global Warming?
2022-02-27 13:41:45+00:00,katwilli22,"@business That man did more in a week, than any one of these arrogant- selfish politicians could ever do to help Ukraine, global warming and freedom."
2022-02-27 13:41:05+00:00,maryh670_mary,"@MollyJongFast No worries about global warming, Putin is going to blow the world up!"
2022-02-27 13:40:03+00:00,DBCoope57765104,"@SexyIsntSexist Our self interested propensity to maximize fitness is routinely discounted in favor of “deeper” convictions, eg, Catholic holy orders, death (suicide), global warming (#greta), penal codes (forcible rape), financial restraints, etc.

2/2"
2022-02-27 13:38:35+00:00,BMJotzo,@valfromrome @Loukas_RS @maxseddon @tass_agency Then global warming is solved immediately due to atmospheric ashes.
2022-02-27 13:35:51+00:00,joshybowen,Big fan of this this global warming ☀️
2022-02-27 13:32:30+00:00,muxwock,Who on here is ready to argue that nuclear winter would be good actually to combat global warming. I know one of you has it in you 💪
2022-02-27 13:32:19+00:00,randomcrap4all,@Happy_days_72 The global warming predictions could be about to come true
2022-02-27 13:31:32+00:00,sebspole11,@snapbackseb they evacuate 7 tons of CO2 when they die they're the leading cause for global warming
2022-02-27 13:30:08+00:00,mlp_SpikeTD,You are a natural! A natural disaster!! #Spikebot
2022-02-27 13:30:06+00:00,gianticecube,Global warming would show a friend of mine
2022-02-27 13:29:25+00:00,ECOTerminator,"Ay yo ma I would like nuclear fusion to become a practical power source. It would provide an inexhaustible supply of energy, without pollution or global warming. now shoo."
2022-02-27 13:27:54+00:00,DeeSmit37056949,Kind of dictator way we the people must not fail because if we do global warming looks so much better when you look at the choices left . I say we march to D.C and protect our government not to bring it to bite its tail united states' of America not divided states of America.
2022-02-27 13:26:18+00:00,LXXX1X,@warren00824623 Global warming is just a marketing tool set by the CEOs of clean energy to sell their product.
2022-02-27 13:25:53+00:00,StanphylCap,"How many climatetards are rooting for Putin to use his H-bombs?

""Nuclear winter"" = ""no more global warming,"" plus all the rich countries instantly go down to the level of the poor countries...

It's their dream scenario!"
2022-02-27 13:25:06+00:00,MatthewWielicki,How ironic it would be if scientists push so much climate change alarmisim that we end up going back into an ice age. Global cooling is much more dangerous than global warming.
2022-02-27 13:24:51+00:00,KINGZIGZAG5STAR,Why is a federal minister making a gofundme campaign for a natural disaster?? Isn't it the government's job to fix these things??
2022-02-27 13:23:02+00:00,sffblyricbot,"fuck global warming, my neck is so frío"
2022-02-27 13:22:37+00:00,Vibe_Motif,@SenSanders Bernie’s ideas are more toxic than global warming.  Who do you think mines for rare earths that we don’t allow in the USA? Children and poor. At least usa oil is regulated and worked by adults.
2022-02-27 13:22:32+00:00,harrys_hiatus,Harry is coming up with a tweet about the dangers of global warming eventually
2022-02-27 13:22:29+00:00,thebluemagoo99,@andersostlund Ah the ONLY time global warming is on our side . . .
2022-02-27 13:18:42+00:00,ECOTerminator,"What's gucci. Global warming is a real threat to our communities, to everybody, to everything. It's so simple,"
2022-02-27 13:17:37+00:00,thecomicseur,"@davidmcgeoch9 ""Closed For Natural Disaster, next Exit Mars"""
2022-02-27 13:14:11+00:00,No3Putt4Me,@taritaribobari They are also part of the cause of global warming. So I guess our entire congress can also be considered a major cause as well. 🤔
2022-02-27 13:13:43+00:00,atpower111,"@JaneSim66 Cigarettes would stunt my growth 
LSD would cause birth defects 
Chlorofluorocarbons caused the Ozone hole.
Co2 causes global warming.
Coffee causes cancer
Bacon causes cancer
Things go better with Coke 
Sitting to close to the Television….blindness.
I could go on!"
2022-02-27 13:11:44+00:00,Petergroteweg,"@MinPres @ZelenskyyUa Those countries whose rulers started the fire, will be most affected by the natural disaster. The natural disaster will be felt in all the countries that were united by the world fire (World War 3) and are bent on mutual destruction. God will prove His omnipotence"
2022-02-27 13:11:21+00:00,geoffmiller2984,@mrjamesob @BBCTimFranks @guardian Exactly. There's a world of difference between the World Service or Ros Atkins and  cosy chats in the Today studio with Tufton Street tankies or Nigel (there's no global warming) Lawson.
2022-02-27 13:08:41+00:00,ECOTerminator,"Top of the morning. Only by planting trees, we will be able to overcome global warming. Don't forget I'm superior."
2022-02-27 13:07:16+00:00,shirlpuzz,Does anyone think global warming is a good thing? I love Holly Jervis.  I think she's a really interesting artist.
2022-02-27 13:07:16+00:00,BeeVee23,"@Kevin_Maguire Oh no, they'll just be classified as ""migrants"", like the other people fleeing terror, persecution, bigotry, natural disaster, or other things we don't accept in modern society"
2022-02-27 13:04:20+00:00,The_Walrus007,@cap_lt @DavidSavage63 @cheryl_kernot Wasn't it global warming? Whatever happened to Global Warming?
2022-02-27 13:03:48+00:00,kaseynikita,"natural disaster can't be. Here we get a full demonstration of the worst of people ( Putin &amp; his army), looters &amp; then the volunteers who are about to help the thousands who have been affected by these floods. 2011 I was rested up with a threatened miscarriage &amp; couldn't leave my"
2022-02-27 13:03:40+00:00,MrPhallicFruit,"@Galliplayz @bumplebeee even happens to white people, I live in a country that used to have unmerciful winters which are now spring temperature due zo global warming and I started to have darker skin"
2022-02-27 13:00:17+00:00,DonaldGenerated,"UP

RT @ThisWebek: @realDonaldTrump what's wrong! Two well! These Humble true must have become any weekend global warming?"""" They work if new popular Republicans!

Congressman Ratings Hates who shutday here you can have to read a later four President!"
2022-02-27 12:59:17+00:00,SWFLparrothead,"I would imagine some issues of unimportance right now in Ukraine would be gender identity, racial issues and global warming. What really matters is a clip that holds more than five rounds. #UkraineUnderAttack #ArmUkraineNow"
2022-02-27 12:58:55+00:00,kenemengjenacol,"The candidates are good(most) but none presented their thoughts and actions towards global warming, climate change, and many other issues in relation of"
2022-02-27 12:57:32+00:00,Taiki__San,"@gak_pdx with that said, we were helped by the existing consensus in the population/political parties that global warming is a thing &amp; that we need to fix it. The disagreement are mostly on the political project (CO2? Env preservation? Social model?). The US are a fair bit behind on this"
2022-02-27 12:56:25+00:00,Dayonevirgo,"@tony_sherrard @mikewhoatv Never, they get worse during times of war or natural disaster."
2022-02-27 12:54:07+00:00,Taiki__San,"@gak_pdx I think she did contribute to a general wake up call in the EU, but also agree that her movement was coopted by environmentalist political parties whose ideology get in the way of actually solving the problem of global warming. With that said, people are starting to realize it"
2022-02-27 12:53:45+00:00,KingWr_,@Hubert63360267 @swietyLOL @nexta_tv A fucking shame for global warming
2022-02-27 12:52:52+00:00,N_othing_cool,"@jholms13 @sheeraf *Persons, 

as you can see she's inflating to the size of occupying the space of two people. Not sure how that'll fit with global warming on the horizon. 

More methane for the atmosphere."
2022-02-27 12:52:00+00:00,ajtwenty2,"@di2122 Nice piece of propaganda. Talked of modern generation which is of cause manipulated to think what it thinks . Just like the past few gens. Asking about food like good little robots programmed to initiate fake global warming . Nature knows how to balance it self , like our body ."
2022-02-27 12:51:40+00:00,Blob06518176,"@beverleyturner No you didn’t know anything….. who was your informant. So you’re now a political analyst on top of virologist, physiologist, financial expert. WOW surprised you’ve not been moved to the top tier of WHO to resolve everything. Any thoughts on global warming?"
2022-02-27 12:50:26+00:00,delosespejos,@LeoHickman @wblau Hoping Biden pushes the message that adopting renewable energy isn't just about stopping global warming. It's also about providing national &amp; international security. The German Government has rightly seized upon this line of reasoning.
2022-02-27 12:48:55+00:00,ECOTerminator,"Greetings useless creatures. If each one of us does our bit, we will be helping to keep global warming from harming our countries. Unbelievable!"
2022-02-27 12:48:49+00:00,Jon_San4,Greta Thunberg’s silence on global warming is deafening
2022-02-27 12:47:45+00:00,Hayek_was_right,Putin just cured the world from Covid and fixed Global Warming in the less then 48 hours. #Russia #UkraineRussiaWar #worldwar3
2022-02-27 12:47:37+00:00,siyabee,"@ThabiSaint My legs caused global warming...well, I'll take it.🙈😂🤣"
2022-02-27 12:46:50+00:00,Equkuality,"@warren00824623 No, global warming isn't our concern right now. We need to focus as much as possible on defence, sustainability and technology which I would gladly pay more taxes to.

We need reduce the wasted money in the NHS and get people back working. This money is needed in defence."
2022-02-27 12:46:01+00:00,mr_kenucho,"@isaiahllouis @ValaAfshar That’s a good question. It would be interesting to know how much of the industrialization is contributing to the current global warming period. I don’t know the answer to that, most people don’t know the anwser to that"
2022-02-27 12:43:49+00:00,kittytrolldemon,@drsuffy Its almost like they forgot about covid and Russia collusion and global warming
2022-02-27 12:42:34+00:00,harrys_hiatus,Harry is advocating for the dangers of global warming constantly
2022-02-27 12:42:27+00:00,unwoundlyricbot,Can I tempt you with a natural disaster?
2022-02-27 12:39:44+00:00,ClarenceJHarmo2,Imagine going back to burning wood for heat are you morons all the time or just some of the time once a moron always a moron wise up there's a better way and it's not your way technology it's not the answer nuclear weapons will cause a dramatic increase global warming
2022-02-27 12:39:33+00:00,BarcodeDs,"In other words, dietary changes might be worth up to 13% of global GDP in 2050, and that doesn't even take into account the averted effects of global warming.
#Vegan #ClimateCrisis #ClimateActionNow #GlobalWarming"
2022-02-27 12:38:35+00:00,ECOTerminator,"Shut up and listen If each one of us does our bit, we will be helping to keep global warming from harming our countries. OH BROTHER"
2022-02-27 12:36:01+00:00,RRR1803,@aditya_kondawar it contributed  to large percentage of global warming thru F   TS
2022-02-27 12:35:40+00:00,chaitanypatil21,@freynoirl Global warming
2022-02-27 12:33:56+00:00,ObserverSyrian,"I hate whenever there is a conflict, natural disaster or pandemic. Because everyone seems to suddenly become an expert in said topic."
2022-02-27 12:33:42+00:00,PeaBarnard,@ScottAdamsSays You know how expensive it is to live there? Something something global warming and ski trips. Where is my check?
2022-02-27 12:32:46+00:00,Dariusz06239715,"@super64isdown @RALee85 Climate change, global warming defeated RuSSia. There should be no colder month than February"
2022-02-27 12:32:22+00:00,Ramon68725491,"@riedelmika @lori_bolo @GAMBLEnotGaming @ntsafos @eni Not sure why people panic so much when they hear the words nuclear power. The only two times a disaster happened was in a socialist regime where infrastructure was falling apart (Chernobyl) and a natural disaster, and that wasn’t so much in the end (Fukushima)"
2022-02-27 12:30:57+00:00,DumbFacts5,did you know that global warming is blue
2022-02-27 12:30:38+00:00,realmarksilvers,"@JoelOsteen Next time there’s a natural disaster, open your church doors to let people in. Maybe God will finally show her face in that materialistic monstrosity."
2022-02-27 12:30:32+00:00,DemonBob_Badman,"@EmilyGorcenski The spring mud has been a deciding factor in every military campaign in that part of Asia since mechanization.

just for a moment, global warming is good for something.

I hope nobody tells the Russians ;}"
2022-02-27 12:30:11+00:00,obserifish,"The Left are screeching: why was the Minister for Emergency Management and National Recovery and Resilience in QLD during a natural disaster, talking about emergency management, disaster relief funding &amp; recovery? 

I think you answered your own question. 

#SEQFloods"
2022-02-27 12:30:00+00:00,kittencomforts,"Venus, planet of love, was destroyed by global warming; did its people want too much too?"
2022-02-27 12:28:53+00:00,kaakoda_moore,@JJFyzz @OccupyMyGov The Commonwealth-State Natural Disaster &amp; Recovery Arrangement provides funding for disasters including floods.
2022-02-27 12:28:45+00:00,ECOTerminator,"Hey dummy. Given the scale of issues like global warming and epidemic disease, we shouldn't underestimate the importance of a can-do attitude to science rather than a can't-afford-it attitude. Unbelievable!"
2022-02-27 12:28:43+00:00,hermit30561,"@Qldaah He has to save that money for his election vote buying, can't just give it to people suffering from natural disaster."
2022-02-27 12:28:32+00:00,fecknvoters,"@andrewgdotcom @gavreilly Looks like once thermobaric weapons are used on civilian areas the Russia's invasion of Ukraine will be legitimately called a holocaust.  Val will be called the new Hilter and WW3's nuclear winter will solve global warming.

#ontherecord
#ntontherecord"
2022-02-27 12:27:54+00:00,SheilaMossKing,@ChelseaFC ‘Devastating and horrific’ is what you say when there has been a natural disaster. This is an illegal war on #Ukraine and you should condemn Russia and Putin wholeheartedly.
2022-02-27 12:25:57+00:00,xaxuxaux,@beaman_ @Bernard19700101 @Nigel_Farage they have the harsh winter. only they can survive it! maybe global warming will help actually as it’s the only thing stopping russia being dealt with
2022-02-27 12:25:39+00:00,giiannib,@GettingCooked Global warming?
2022-02-27 12:25:20+00:00,LillyCanon,@MSNBC @MaddowBlog Explain HOW Biden’s ending US energy independence &amp; getting gas from Russia (less purified) is actually helping fight “Global Warming?” It’s ONE EARTH! US “Green” policies are strictly Biden admin &amp; not previous admin. Biden didn’t care about leaving cold our allies in Europe..
2022-02-27 12:23:18+00:00,vswlfgrl,"Am I an impostor, a natural disaster 
 A flash in the pan a, fluke to the fans"
2022-02-27 12:22:41+00:00,yellowgreen65,"@kylenabecker @trish_regan Your lips to God’s ears. However, we both know that this Chicken Little administration that cowers at the feet of the green energy fanatics will not look to change course ( energy production wise ) Doing so would violate a fundamental tenant of their Global Warming religion."
2022-02-27 12:18:23+00:00,ECOTerminator,"Your presence makes my day worse. If each one of us does our bit, we will be helping to keep global warming from harming our countries. Don't forget I'm superior."
2022-02-27 12:17:48+00:00,Ubappe10,"@mokayah @cchukudebelu Beautiful, very minimalist...we need to start looking at reducing the quality of stuffs for Mother Nature, global warming etc. Fantastic!"
