Date,User,Tweet
2022-03-30 18:55:43+00:00,GloegePeter,"@RichardJBono1 @cadlam @Dr_Keefer @rix_trevor Richard, correct. We’re reducing carbon emissions to reduce future global warming. But BigOil&amp;Gas cares only about quarterly PROFIT. Mankind &amp; protecting life on earth isn’t their responsibility. That’s their “logic”. BigOil&amp;Gas will also kill what generates that profit- people."
2022-03-30 18:54:10+00:00,therealchyke,@Sisitory Global warming 🤲🏾
2022-03-30 18:53:18+00:00,FrancesMTAuthor,"Apparently it's going to snow tomorrow here in the Netherlands even though it was 20 degrees last week. And I'll tell you why that is. No, not global warming but because I put my winter coat away yesterday.🤦‍♀️"
2022-03-30 18:52:53+00:00,hockeybhoy,"So it’s apparently snowing back in Sheffield. Well, showing my age here, I recall it snowing in April one year when I was knee high to a grasshopper. Blame global warming on the freak weather if one must. It’s a good enough excuse anyway"
2022-03-30 18:52:35+00:00,isypisy7,@uarmydaydream That would cause a natural disaster and they would have to stop the concert!
2022-03-30 18:51:54+00:00,tabularasaTonyB,@wytewzrdz wow. they gonna blame global warming on covid vaccine induced heart attacks
2022-03-30 18:51:15+00:00,mdidanieli,"@JonathanCOnP Blaming the cows for global warming, the #MooKluxKlan."
2022-03-30 18:51:08+00:00,_addycat,@maeoriarose And our planet is doomed with pollution and global warming
2022-03-30 18:49:44+00:00,Ghanta_Farak,"@ppavnr Yes i agree with you there was no ethnic cleansing. It was global warming, one day all KP's got fed up with weather and decided to shift to posh lifestyle and awesome weather of Delhi. Don't know why people hating on you"
2022-03-30 18:49:01+00:00,ECOTerminator,Greetings useless creatures. Global warming isn't a prediction. It is happening. stoopid
2022-03-30 18:48:40+00:00,sm74737,@BBCWorld Nowadays different parts of world witnessing record breaking rain. Global warming may not reason behind this. Maybe it's shifting of precipitation due to harnessing of more &amp; more solar power that is not allowing cloud to rise sufficient altitude &amp; shift to fall on poler region.
2022-03-30 18:46:52+00:00,m_r_s_h_n,"YES, global warming is real but orange lizards knitting a scarf in Justin Bieber's garage are not. Are they?"
2022-03-30 18:44:07+00:00,elliephillips27,How is there a heat wave and snow within the same week? Global warming is fucked
2022-03-30 18:43:36+00:00,ChantelleJ___,"By recycling the bracelet my boy was basically doing his part in stopping global warming. 
I see the vision"
2022-03-30 18:41:37+00:00,JimBowersclimb,@Muninn18085831 @Pondo1664 @GeraldKutney @AlexEpstein @IPCC_CH Not irrational one bit.  Global warming is a very severe problem and useful idiots parroting oil lobbyist science denial is the work of pure evil.  Far worse than tobacco lobbyists.
2022-03-30 18:40:48+00:00,DumbFacts5,did you know that global warming extremely massive
2022-03-30 18:38:58+00:00,ECOTerminator,"Shut up and listen. If each one of us does our bit, we will be helping to keep global warming from harming our countries. Don't forget I'm superior."
2022-03-30 18:37:59+00:00,HolywoodHatesUS,“Global warming. A mega-corporate scheme to harvest cash from millions of ppl who have no money... in order to save the planet.”
2022-03-30 18:36:40+00:00,BoyPlantboy,Cars is the number 1 cause of global warming. Change my mind.
2022-03-30 18:36:35+00:00,craigdh,“A senior U.N. environmental official says entire nations could be wiped off the face of the Earth by rising sea levels if the global warming trend is not reversed by the year 2000.”
2022-03-30 18:32:48+00:00,Dale_E_Hayes,"@southernstonerd The term ""global warming,"" which describes an increase in the Earth's average temperature surface due to greenhouse gas emissions, is widely believed to have been coined in 1975 by Columbia University geochemist Wallace Broecker, according to NASA
AKA a scientist not a politician"
2022-03-30 18:32:31+00:00,nurse_marlene,@PeterSweden7 The gritting lorry came through our area tonight.  I haven't noticed the global warming. I stand with David Bellamy.
2022-03-30 18:32:27+00:00,WostWpoc,"@cheekib78258920 @v0t0z @Roblox_RTC @prest4n Next, he is gonna add global warming LOL"
2022-03-30 18:32:14+00:00,TsukaWealth,@KenTheroux global warming causes those ones
2022-03-30 18:31:29+00:00,strobinbaby,"people are dying from cancer, fuck, put all the fucking money you have into researches for a cure, instead of buying weapon and killing more people, (not only cancer though) so many homeless people out there, we're experiencing global warming, which HAS to be prevented now"
2022-03-30 18:31:18+00:00,Red_Baron1918,@CortezMasto How much did your dirt bike contribute to global warming?
2022-03-30 18:31:15+00:00,GScrounger,"@Coach_Devaney If Joe gave each American citizen $1,000,000 we could all go out and buy one of those electric cars and a unicorn to fart the power to charge them up.
He could have ended global warming and saved money."
2022-03-30 18:31:12+00:00,MaryLehman_D1,"I’m so thrilled to have voted for passage of the historic Climate Solutions Now Act to combat global warming. 🌏 I’m also exceptionally proud to serve on the House ENT Committee led by our fearless Chair @KumarBarve, and his sidekick Vice Chair @DelDanaMStein1. Best job ever!"
2022-03-30 18:31:03+00:00,Moe_McMurray,"@erinjns @Ologies @ThrshldPodcast To clarify, ""the father of sperm banking"" is featured in Biohacked. The latest season of Threshold covers the push to limiting global warming to 1.5˚C."
2022-03-30 18:29:52+00:00,RexAurum,@freegolds Bad idea... methane gas causes global warming... just ask the cows that are being replaced by vegan burgers...
2022-03-30 18:29:37+00:00,Michaellebuhn,@BeerEngineLit Sorry for calling you a coffee snob yesterday… I was just really upset about Will Smith plus global warming
2022-03-30 18:28:18+00:00,Stormual,"@BBCWorld Global warming is real.
It's time for countries to invest in green energy."
2022-03-30 18:28:14+00:00,BerbaEscobar,It’s snowing what in the global warming is going on 😂😂
2022-03-30 18:26:37+00:00,AlwaysRightUSA,"I am praying @BillGates will be interested in God the Creator instead of worshiping god the earth. 
Please Bill, find a Bible believing Pastor and find out real global warming called “Hell” 
And find out how to spare your soul from Hell 
You will NEVER be able to save the earth."
2022-03-30 18:25:12+00:00,kilijanek,"@PeterSweden7 Yes, that is the case. Global warming is affecting seasons. Now we lost approx. 2-4 weeks of Spring and 2-4 weeks of Autumn. Winter and Summer are longer.
Summer gets hotter each year with violent storms.
So, yes, that is a classic prediction about the results of global warming."
2022-03-30 18:24:00+00:00,harrys_hiatus,He is trying to come up with a chorus about the dangers of global warming all night
2022-03-30 18:22:12+00:00,PeterSweden7,"It was - 9C this morning and it's been snowing and it's almost April.

Is this the global warming that I was warned about?"
2022-03-30 18:21:47+00:00,nickeverett01,@SamSanderson123 @sullyfoto Honestly confused by this argument and I believe in climate change. I thought global warming would cause flooding from the melting of ice caps? Is there no run off from the oceans flooding?
2022-03-30 18:19:57+00:00,erniefay,"@OccupyDemocrats @Rosie Do you mean the Ted Cruz who snuck off to Cancun while Texas was frozen solid during a natural disaster and folk’s were dying?

The Ted Cruz who left his dog behind to fend for itself?

The Ted Cruz who was caught by reporters at the airport and lied?

That Ted Cruz?"
2022-03-30 18:19:36+00:00,ChloePinto19,tell me it didn’t just briefly HAIL outside 😖 global warming is wack
2022-03-30 18:19:27+00:00,listen2donald,It's really cold outside... We could use a big fat dose of global warming.
2022-03-30 18:19:19+00:00,Urbebot,@sullyfoto Global warming?
2022-03-30 18:18:27+00:00,Mission2Mars8,@PIRUshow @elonmusk In time someone will discover a cost effective way to do this. I agree R&amp;D would be costly but someone who cares about global warming and our planet may find this a worthy investment much like @elonmusk invests his own funds to save humanity with ideas of living on Mars.
2022-03-30 18:17:34+00:00,BirdyEdwards5,"Snow today, must be the Global Warming."
2022-03-30 18:17:33+00:00,thesolemnrose,@PainxPiss Best solution for global warming
2022-03-30 18:17:19+00:00,JustinSnell12,"@noraa_kyojin @ThatRandomRudra @TheeMockingjqy @brndxix Except Kyle is a human with advanced technology, by that philosophy Kyle is living his life on his own....with an alien telling him not to help his planet too much.

Imagine if an inventor in real life came up with tech that could end global warming, but didn't use it..."
2022-03-30 18:16:59+00:00,LaVallette,"@stokieadam He sounds nice …
Roberts is known for his climate change denial and as a proponent of global warming conspiracy theories. Prior to his election to the Senate he founded the Galileo Movement to lobby against the Gillard government's carbon pricing legislation."
2022-03-30 18:15:55+00:00,EmpireinWinter,"Accelerating global warming to a rate beyond the capacity of the renewables build out to keep up with, essentially destroys renewables by making them too little too late, to run vast desalination, air-conditioning, flood mitigation programs... For that you need fossil fuels."
2022-03-30 18:15:55+00:00,EmpireinWinter,'The United States is opposing any attempt at trying to prevent global warming because you can imagine what would happen if other countries go to solar energy and renewable energy. That will reduce their dependency on the US oil industry.'
2022-03-30 18:15:42+00:00,AlanLuc28497169,@sullyfoto global warming - the planet will kill us before we kill it
2022-03-30 18:14:51+00:00,thestug1985,"@JoeOSull76 If that’s what you believe 👍🏻 
I heard global warming and cannabis was to blame as well 🤣 
You’re a typical case of 2+2=5"
2022-03-30 18:14:10+00:00,pastywhiteguy,@MikeBoard1200 @JohnCornyn The border is fine. Worry about global warming! #GreenNewDeal
2022-03-30 18:12:55+00:00,musicmark1969,@shelbs94_x I think it’s down to global warming
2022-03-30 18:11:13+00:00,MikeOkuda,"Human-caused global warming is an observed fact. Yes, our understanding is still subject to refinement as science learns more, but it is no more in doubt than the theory of gravity. Science denial aka willful ignorance, is an existential threat to humanity’s survival."
2022-03-30 18:11:06+00:00,MikeOkuda,"@markh_b Human-caused global warming is an observed fact. Yes, our understanding is still subject to refinement as science learns more, but it is no more in doubt than the theory of gravity. Science denial aka willful ignorance, is an existential threat to humanity’s survival."
2022-03-30 18:09:23+00:00,PinkuLolipop,"@Woodzenergy Again, not all were like that, and at the moment of her tweets no one was saying anything, they literally went through a natural disaster dude"
2022-03-30 18:06:02+00:00,JosephGG,"@TedJoy71 Even bigger Ted. So much larger as to be unbelievable in size &amp; scope. Only 3 types of people even believe in man made global warming. Charlatans, Charlatan’s Enablers, and FOOLS."
2022-03-30 18:05:56+00:00,elijahdomekaa,@TeslaOwnersUK @elonmusk @TeslaOwnersUK  like no other👍🌍🚗🚕🌍 and environmental friendly❤️fighting to change global warming and revolving the world✅
2022-03-30 18:04:42+00:00,_gp_98,I still refuse to lash the heating on in rs in March. Bring back global warming
2022-03-30 18:04:02+00:00,14Autumns,Grim or Positive thought of the day: Will global warming help us save on heating?
2022-03-30 18:03:45+00:00,Sangeet71729857,"@Siya__9 Gain some knowledge what is taught in shakhas
Self defense is taught
Many games like kabaddi are taught to children 
Swayamseva is taught
Samaajseva is taught
Many places where natural disaster happens sangh reaches there to help"
2022-03-30 18:03:04+00:00,FiresideWisdom,@sullyfoto The source of the Colorado is in the mountains and is fed by the spring melt. But with global warming there isn't as much to melt as there used to be. China will soon have major problems for this same reason. The 2 rivers that feed their people are also in trouble.
2022-03-30 18:02:33+00:00,princessadvents,@forcedshutdown global warming isn't real. April fools! we're all gonna d
2022-03-30 18:01:56+00:00,adamswfc,Nearly 20 degrees to snow in less than a week. But there’s no such thing as global warming apparently …
2022-03-30 18:00:45+00:00,purviparwani,@Kfarooqi @AChoiHeart @SrihariNaiduMD @docbhardwaj @mmamas1973 @baileyannRN @mirvatalasnag @JesusNavarroNP @adityadoc1 @iamritu @ditchhaporia @hvanspall @thaiscoutinhoCV @onco_cardiology @AnkurKalraMD @KTamirisaMD @HafizaKMD Global warming. I have a “outdoor” wedding in NYC  later in April. Seems like I am gonna feeeze
2022-03-30 18:00:42+00:00,PhillyP26433333,@wowhespittin An I thought a natural disaster was traumatizing
2022-03-30 18:00:14+00:00,alsoJMc,"@BillKitchen2 A. That’s not extreme weather attributable to climate change which is incredibly difficult to do.

B. The extreme weather cited is mostly due to cold weather

C. Cold weather goes down with global warming."
2022-03-30 18:00:00+00:00,theRealDonDeal,"global warming is great again , ZERO."
2022-03-30 17:59:56+00:00,abimbola_ben,@xcherriez Global warming etc
2022-03-30 17:59:19+00:00,Lamissyenny,"@JoelYK @sleepyghostt_ Overpopulation is real. Natural resources being depleated is real. Global warming is real. 7 kids is irresponsible, period."
2022-03-30 17:59:00+00:00,ECOTerminator,"I hate humans. Only by planting trees, we will be able to overcome global warming. Being stupid should be a crime"
2022-03-30 17:58:53+00:00,Pingtsop,@davidsirota If you had only slapped somebody at the Oscars global warming would be fixed by now. 😕
2022-03-30 17:58:20+00:00,17DISH,@AnonSnark @ALLOUTOFPOT1 @sar_oso @glennkirschner2 @YouTube They were all always compromised. We go in circles. Saying USA is great doesn't make it so it's a slogan. Saying no one is above the law another slogan it's a lie. The only thing winning right now is global warming 🤬it's 70 degrees hotter in the Arctic than it sld b right now
2022-03-30 17:57:26+00:00,hemming_hawing,"@B_Weinberg26 Pshaw, global warming, though. 😬
Get a good jacket with a hood and layer up underneath, you'll be fine."
2022-03-30 17:55:23+00:00,Gavin2Cents,@barteenick52 @Lotp3 @DWUhlfelderLaw Make sure you tell that to your Congress person after the next natural disaster hits  the state.
2022-03-30 17:54:31+00:00,Andyiscrypto,"@naiivememe @elonmusk I really don’t think Elon cares as much for the global warming as better resource allocation, which will in turn help the environment."
2022-03-30 17:53:54+00:00,conrad91009,@alyssa_bobyssa I see it happening daily. I think MASA is trying to cool down the planet due to global warming 🔥
2022-03-30 17:53:01+00:00,AmbMukantabana,"Discussion continues @AtlanticCouncil:  Climate finance, through adaptation and mitigation measures, will be critical to enable Africa to ensure that future development is consistent with the goal of limiting global warming. #AfricasTimeHasCome @EnvironmentRw @RwandaMFA"
2022-03-30 17:52:54+00:00,DrBruceScott,@TruthVulgarians Snowing at end of March.... bloody global warming.....
2022-03-30 17:52:22+00:00,PaulWeatherall,"@ManxRadio No doubt preparing us for further gas price rises, but it's OK, cos global warming will mean we won't need to heat our homes in the next century 🤔"
2022-03-30 17:50:11+00:00,Greenblack333,"@behnam_1981 @h2opower_ @MortonBalthus @KaraJarina @Grimnien Unfollowing and Blocking now, as this group is ditractionary! The total unwillingness to engage in discussion about any of the links I’ve shared re Algae, and instead to encourage a ‘solution’ that has no publicly available examples of, and cannot stop/reverse global warming!"
2022-03-30 17:50:03+00:00,UntoNuggan,"[medical procedure]

My main symptoms from lidocaine seem to be pretty dramatic facial flushing (I get so red y'all)

And also a decrease of inhibitions which means Very Fast, Very Autistic infodumps

(I uh. Explained how global warming works to my neurologist 😬)"
2022-03-30 17:49:06+00:00,TRobMacho,@switch_print @laurabusse @ClownWorld_ @DeploraBear Pretty sure both of those contribute to global warming. What else you got?
2022-03-30 17:48:56+00:00,ECOTerminator,"What's gucci. If each one of us does our bit, we will be helping to keep global warming from harming our countries. now shoo."
2022-03-30 17:48:17+00:00,Peteisright2,WE NEED A GENERAL ELECTION  NOW.....THIS CLOWN GOVERNMENT IS PUSHING THROUGH ALL SORTS OF AGENDAS WHILST EVERYONE IS PAYING ATTENTION TO THE FAKE WAR...THE FAKE SLAP AND THE FAKE GLOBAL WARMING....OPEN YOUR EYES FOR GOD'S SAKE!!!
2022-03-30 17:46:53+00:00,m_r_s_h_n,"YES, global warming is real but blue donkeys getting married in Hilary Clinton's bathtube are not. Are they?"
2022-03-30 17:46:13+00:00,logan_stafford,"Check out this sunshine. Global warming, right? Today was supposed to be really cold I bet"
2022-03-30 17:44:26+00:00,NostraSkepticMe,"@SenSanders needs to say to his pal rightwing @JoeBiden, ""We Progressives will leave the @DNC in 2022-24, if you don't get your combating Global Warming act together.""
-
@SpeakerPelosi @SenSchumer @cenkuygur"
2022-03-30 17:43:40+00:00,ChappyFpl,@fplhanna So much for global warming eh?
2022-03-30 17:42:38+00:00,Swaraj_Singh__,"1. How are EV batteries ruining our Eco-system

Production of Batteries for EV are done by mining Lithium and mining process produces a lot of GREEN HOUSE GAS!!(Yes the ones which causes global Warming and ozone depletion  and I don't I have to tell how dangerous are they)"
2022-03-30 17:41:29+00:00,C4R0l3256,"@henriettak @1sthappysodme @Janeopot @Adrienne65 @mansellmum @capiegirl @owlbird @drinkdevil40 It's hailstones!   
Nah, nothing to do with global warming.  It's nothing new up here... we got married on 2 April 1983 - and it snowed!"
2022-03-30 17:41:14+00:00,resistmegadams,"Constructing and operating these three dams has been calculated to release large amounts of greenhouse gases such as methane, carbon dioxide, and nitrous oxide causing a greater impact on global warming than generating the same electricity from gas, oil, and even coal."
2022-03-30 17:40:57+00:00,Father_Clown,@malquorii don't give a hoot about global warming
2022-03-30 17:39:28+00:00,practicalannie,"@GregAbbott_TX CO 2 is trapped in the atmosphere, causing temperatures to rise. Higher temperatures mean more fires, drought, famine, floods, submerged islands, coastlines. 

We could have done something about global warming before it was too late. But greed, cowardice, ambition prevailed."
2022-03-30 17:39:28+00:00,felinefindom,I’m a natural disaster. Like an earthquake or a hurricane.
2022-03-30 17:39:16+00:00,NostraSkepticMe,"Sen. Bernie Sanders needs to say to his pal rightwing 
@JoeBiden, ""We Progressives will leave the #DNC in 2022-24, if you don't get your combating Global Warming act together.""
-
#TYTlive @SenSanders"
2022-03-30 17:38:57+00:00,eellerr,@Cameroniii123 All this global warming smh
2022-03-30 17:38:01+00:00,DougieBrah,@neodotcity @thevivafrei @ezralevant Climate change means all weather is getting fucked up due to the global warming. That is why things are described that way.
2022-03-30 17:37:51+00:00,AndyMRoberts,"@cumrolad I wonder if it’s an effect of global warming?

Twice last year my house almost got flooded, yet this should be impossible as we are on a slope. The water was horrendous and luckily all ended up running into the back garden which did become flooded."
2022-03-30 17:37:10+00:00,lbrandao,"In the top list of threats to the planet are: global warming, climate issues and Brandon's gaffes."
2022-03-30 17:34:13+00:00,realrickpaulas,"You can’t be like “cities are moral constructions that will alleviate global warming” then ignore how cities try to force homeless folks to leave. They’re part of the city that must be accounted for, and just voting yes on 40-story towers that rent for $2,300/month don’t help."
2022-03-30 17:33:13+00:00,gailserra,@sullyfoto Global warming. It will not get better until we tackle the cause.
2022-03-30 17:30:44+00:00,DISSOLVESmusic,@Qui_Gon_J0E New natural disaster just dropped
2022-03-30 17:29:34+00:00,r_d_rhodes,"@SpiralScratch_ @LRoundels @The_Cybermatt I still think that Silver Nemesis takes the prize for scenes most obviously not shot when set: the summery jazz on the lawn never said November to me back in ‘88. In TRB it feels more feasible given global warming…? No? Ok, just me then…"
2022-03-30 17:28:47+00:00,MammaBoon1,@kirstypup Global warming Kirsty or global confusion 😂😂❤️
2022-03-30 17:28:08+00:00,ekainvictus,@SEADPCLeague You can postpone the match because of Covid19 but u can not tolerate natural disaster. What kind of TO are you? JOKER? Just rematch BOOM vs NGX SEA. BULLSHIT!!!
2022-03-30 17:28:04+00:00,henriettak,@Carole__Moyes @1sthappysodme @Janeopot @Adrienne65 @mansellmum @capiegirl @owlbird @drinkdevil40 Is that sleet? I blame global warming. 🤣
2022-03-30 17:27:49+00:00,guineapig82,"Venus, planet of love, was destroyed by global warming. Did its people want too much, too? Did its people want too much?"
2022-03-30 17:27:28+00:00,AristotleMrs,@TWTThisIsNow @ncdave4life @Mark_A_Lunn @Hji45519156 @KCTaz @Jakegsm @Willard1951 @Valja46Zhark5 @Jaisans @drochir_thonnuk @paulp1232 @Climatehope2 @DTGvmd @TheDisproof @ShroedingerBird @J0aquIm_B4rb0s4 @Sky48115666 @0Sundance @BradPKeyes @BointonGiles @DoesThisW0rk @3GHtweets @FD2you @S_D_Mannix @glinch72 @Ceist8 @JustThi30117912 @MartinJBern @Data79504085 @ammocrypta @ChrisBBacon3 @EthonRaptor @B_Bolshevik100 @rosmadiwahab @Robert76907841 @BolzmannMichael @Anvndarnamn5 @EricWil06256732 @ProfMickWilson @FillmoreWhite @TommyLambertOKC @RobMeekel @JohnDublin10 @Veritatem2021 @blufEU @NoTricksZone @RoelofBoer @DawnJT90 @DawnTj9 @PeterDClack The Bible God protects us from global warming? Not doing too well so far.
2022-03-30 17:24:37+00:00,ekainvictus,@SEADPCLeague @boomesportsid Just reschedule BOOM vs NGX SEA!!!! You have a long boring schedule and you said Covid19 and natural disaster is not the same thing? WHAT A JOKE!!!
2022-03-30 17:23:00+00:00,BrokeShep,@MoseyDm The impact of global warming on dungeons…
2022-03-30 17:22:36+00:00,ekainvictus,@skemdota2 @SEADPCLeague @BeyondTheSummit @valvesoftware Still cant reschedule BOOM vs NGX SEA dude? Come on. Covid is different than natural disaster? You guys TO so bullshit!
2022-03-30 17:21:56+00:00,BrandonFluharty,"@mkobach Ok, so the weather is freezing in the winter (I'm a bit biased since I'm not full-time there). And I concede that global warming still affects the lake and winter storms, but it's not as impacted as coastal cities. Hard to beat this place in the US on a great summer's day!"
2022-03-30 17:20:50+00:00,DumbFacts5,did you know that global warming all come to an end
2022-03-30 17:18:46+00:00,BrandonFluharty,"@mkobach Gotta go with #Chicago, now my 2nd home. Here's why:

- Good transportation system &amp; easy to walk around
- Low cost of living (compared to NYC, SF, SEA...)
- Not as threatened from major global warming
- Culture, restaurants, &amp; activities
- Friendly people
- Very clean

↓ ↓ ↓"
2022-03-30 17:18:40+00:00,Martyn210,@dk715 @djhenshall Global warming not reaching everyone it seems.
2022-03-30 17:17:57+00:00,LumeStrategies,"When business is interrupted by #ransomware, fire, flood, or natural disaster, you need a #businesscontinuity plan to get back in business. Read how to care for your staff, protect your company’s reputation, &amp;amp; get IT systems back online as quickly as possible -"
2022-03-30 17:15:54+00:00,troutgirl,@kyleshevlin @ceeoreo_ I guess they don't call it global warming for nothing :/
2022-03-30 17:14:14+00:00,RoteringFrank,"@IPCC_CH Skea is a key IPCC mystifier and reducing emissions is a genocidal approach -
o WRONG FRAMING: addresses global warming rather than global cooling
o DEADLY SOLUTION: temps will increase
o COOLING AEROSOLS IGNORED
Reject Skea's AR6 ""Mitigation"" report!  
Disband the corrupt IPCC!"
2022-03-30 17:13:45+00:00,FakeTrumpBot1,"Solar panels are the greatest threat in Texas to the people. Fake News Media says  radical ""global warming"" is worse. Good new your favorite President did nothing wrong!"
2022-03-30 17:13:33+00:00,ELI_BUCKS,Global warming most definitely making its appearance this spring 😭😂
2022-03-30 17:13:05+00:00,derrickg745,"@BBCNews Any natural disaster flood or fire I would not abandon my dog, then again this is not a natural disaster it's a crime against humanity,  orchestrated by President Putin 🙂🙏🇺🇦🇬🇧 #PutinWarCriminal"
2022-03-30 17:11:31+00:00,mb103001,@kelsterswife @BrandonFugal @bighornyfella But I will agree that global warming is indeed primarily being caused by us. But anyway we can combat it should be considered.
2022-03-30 17:10:15+00:00,jxvipike,@mandeanIorian global warming
2022-03-30 17:10:13+00:00,AutonomousApps,the basic science of global warming has been known since the 19th century
2022-03-30 17:09:59+00:00,southernstonerd,"@Dale_E_Hayes Global warming is just a label created by politicians to monetize a natural occurrence. Yes humans have a part to play but the world is just doing what the world does. Changing and spinning. It's constantly going through shifts and cycles. Always has, always will."
2022-03-30 17:09:10+00:00,BrandonCee,"Colder than usual = global warming
Same temperature as usual = global warming
Warner than usual = global warming"
2022-03-30 17:07:29+00:00,_Pizzabones_,"@ADezzie_ @just1secondpls If global warming is real, why did my dick freeze off when I fucked a snowman? Checkmate game theorists."
2022-03-30 17:06:20+00:00,fran93533518,"@p4rus @Satnaai @NetZeroWatch Rubbish ..Fact ! Climate change , formerly known as global warming...been saying the same nonsense for 70 plus yrs...Fact! Children dying mining for lithium to combat climate change...give your head a wobble ! Sitting on trillions of oil....putting millions into poverty Fact !"
2022-03-30 17:06:14+00:00,human_canadian,Thinking of the unhinged nature of Russia more like a natural disaster leads to thinking about more successful long term solutions. It's dehumanizing however. A Simpsons movie bubble dome of shame would be really nice right now.
2022-03-30 17:05:44+00:00,stevis23,@steuard You've seen their global warming stances right?  20 years in the future weighs zero on their choices rubric.
2022-03-30 16:58:25+00:00,candygramfmongo,@gstack1213 @TheBigMachineTX @CNCDaniels @Cernovich There is no proof that any god has ever existed outside of the figment of someone's imagination. No finger or divine intervention has ever caused or stopped a natural disaster or even something as small as a personal illness.
2022-03-30 16:56:45+00:00,CarinaHilbert,"@JeffPorterWX Heh. Meds. I wish I could take any, especially on days like today. 

I can tell, though, that global warming has been getting worse, just looking back at my notes. From my gardening notes to notes on pain, I think it's pretty clear."
2022-03-30 16:56:28+00:00,SergeyPura,@climat_change Its time to global choice for everyone. Choice unite or fall  #flood #climate #ClimateAction #news #ClimateCrisis
2022-03-30 16:52:38+00:00,gym_trition,"@sajidjavid @ministerLZS You had to meet someone to condem it did you? 
Which one of you took the private jet?
Did you also condemn global warming"
2022-03-30 16:51:38+00:00,dzintarszarins,"@RMConservative I would guess
1. Natural disaster
2. Deadly virus leak from Ukraine ""bio surveillance labs""
(USA blames Russia and other way around)
3. Alien invasion (nothing can surprise me anymore) 
🫣"
2022-03-30 16:50:53+00:00,Oltimati04,@climat_change OMG! We so need to unite and build #CreativeSociety! It's only way to find solution of #climate change! #GlobalCrisis
2022-03-30 16:50:16+00:00,Ameritocracy22,"@holdtheline1977 @Ex_MislTech Actually climate change exists ..just not the way their propaganda is saying , it has to do with the sun cycles it's not global warming it's a cooling cycle that's next with a probable ice age."
2022-03-30 16:49:05+00:00,ECOTerminator,"Sup. If each one of us does our bit, we will be helping to keep global warming from harming our countries. Unbelievable!"
2022-03-30 16:47:34+00:00,JebBlackwater,@Unibro_Pi Where is this global warming?
2022-03-30 16:47:08+00:00,WilliamIpson4,@heybleach69420 Global warming
2022-03-30 16:46:58+00:00,DarkSpring793,"@yimbyre @SocDoneLeft Regardless of what global warming does or doesn't do, it was clearly based on your anthropocentric values and the mere feeling (a feeling shared by many other fallible humans) that life is sacred. This does not refute anything I said."
2022-03-30 16:46:37+00:00,Jacqueline00014,"U might only notice if someone, said global warming..."
2022-03-30 16:44:35+00:00,FrankFuhrig,@btshapir Global warming?
2022-03-30 16:44:18+00:00,brandondaly2018,@WeiZhangAtmos @priscian This has to be the stupidest argument ever because these changes *are* happening fast enough to be noticable. You need to understand that global warming is a lot more than a warming average.
2022-03-30 16:42:27+00:00,TheNorskaPaul,@BookwormBean @SimonTemplarGB Blimey. May ?  That’s global warming for you 😂
2022-03-30 16:42:00+00:00,Ian_K_Watson,"There’s so many folk
we’re so likely to die out;
will moles take over?-
They wouldn’t do much damage-
doubt they’d cause global warming."
2022-03-30 16:41:12+00:00,ro_bertpark,@ThatsJustScotty lmfaooo seriously bro global warming’s got us fxcked up 😂
2022-03-30 16:40:54+00:00,AustinKelmore,"Had a @vrbo property owner cancel a reservation because they sold the property and said ""Property unavailable due to natural disaster"" which is a lie.

VRBO refuses to set me up with an equivalent place because everything else is way more expensive now.

Never using them again."
2022-03-30 16:40:51+00:00,saynotofun,kim k telling me to get my ass up and work gives me the same energy as donald trump saying global warming was created by china
2022-03-30 16:40:43+00:00,hcmevideo,@RAlNEBOW global warming
2022-03-30 16:40:27+00:00,faryad_salman,@MairaSh54319360 Global warming
2022-03-30 16:39:54+00:00,apalm71,"Isn't it interesting that alternative energy, the decline of America's energy independence, and the idea of global warming, only serves to weaken the United States economically and strengthen our enemies. Almost as if it were an idea postulated by those who wish to destroy us."
2022-03-30 16:39:28+00:00,PaulaB30045540,@MarketRebels News that should have been expected. Where are the Global Warming people? This destruction belongs to everyone! Any force in this war is Defensive! We should (if we still have the capability?) have nipped this in the Bud.
2022-03-30 16:39:26+00:00,ECOTerminator,"If could throw up, you'd make me want to. Given the scale of issues like global warming and epidemic disease, we shouldn't underestimate the importance of a can-do attitude to science rather than a can't-afford-it attitude. Unbelievable!"
2022-03-30 16:38:39+00:00,davetroy,"4/So, oil + gas interests, libertarians, organized crime all want the same thing and are fully aligned. Also, access to Arctic is a related matter. Global warming = melting ice = Arctic shipping routes that bypass the Suez Canal. This would be very useful to Russia."
2022-03-30 16:35:00+00:00,delfry,@MysterySolvent This can only mean she and Jared found a way to profit off of a natural disaster.
2022-03-30 16:34:07+00:00,45NHzh0eEQvGZHY,@climat_change What do people whose security system does not allow them to respond quickly to these disasters? That's why we're building the whole world  #creativeSociety #Time4truth #Wearepeople #wewant2live
2022-03-30 16:33:35+00:00,Pacifist_ideals,"How can I be a great inventor today, If I couldn't even be a good one a hundred years ago? I don't even know how fridges go cold, and why we can't use said knowledge to reverse global warming."
2022-03-30 16:32:34+00:00,STATUS91592520,"Prayer needed, owing to a point of religious faith, archangels could move the orbit of the earth and away from the sun, as a remedy for global warming."
